Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
switchblade knife laws,78,78,70,29,0.10,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0.04,220,"[78,21,50,64,50,35,50,64,64,64,50,64]",2026-03-27,"Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
are switchblades legal in south carolina,78,78,110,23,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,4010,"[52,64,41,52,64,64,100,64,100,52,64,82]",2026-02-19,"Video, People also ask, Related searches, AI overview",informational,Organic
knife laws in delaware,78,78,70,11,0.00,https://nobliecustomknives.com/es/us-knife-laws/delaware-knife-laws/,0,0,0.00,0,1600000,"[81,45,63,63,63,63,63,63,100,63,100,63]",2026-02-11,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
good hunting knife,78,78,110,19,0.00,https://nobliecustomknives.com/best-hunting-knife/,0,0,0.00,0,39300000,"[4,1,1,1,0,1,1,2,2,2,3,4]",2026-02-15,"Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
what is the law on carrying knives,78,78,50,24,0.00,https://nobliecustomknives.com/us-knife-laws/michigan-knife-laws/,0,0,0.00,0,16300000,"[71,71,71,100,71,100,100,57,100,100,100,100]",2026-01-30,"Sitelinks, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
damascus mosaic,78,78,210,5,0.50,https://nobliecustomknives.com/products/custom-damascus-blade-mosaic-pattern/,0,0,0.00,0.76,0,"[81,43,54,43,43,29,35,43,54,43,35,54]",2026-03-14,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
nice knife brands,78,78,90,36,1.20,https://nobliecustomknives.com/best-knife-brands-top-picks-for-pocket-kitchen-and-outdoor-knives/,0,0,0.00,1,51400000,"[100,42,23,23,33,33,33,33,33,33,42,100]",2026-02-06,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
knife type,78,78,170,21,0.48,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,0,0,0.00,0.59,416000000,"[5,0,1,10,1,10,0,55,30,0,3,4]",2026-02-04,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","commercial, informational",Organic
cuchillos de chef profesional marcas,78,78,50,15,0.48,https://nobliecustomknives.com/es/japanese-knife-brands/,0,0,0.00,1,980000,"[63,45,45,45,45,63,45,45,45,45,45,45]",2026-03-05,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
types of knife grinds,78,78,110,13,0.00,https://nobliecustomknives.com/blade-grinding/,0,0,0.00,0.01,1060000,"[78,78,78,78,64,78,64,78,100,78,64,78]",2026-02-20,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
why is james bowie important,78,78,40,32,0.00,https://nobliecustomknives.com/bowie-knife-history/,0,0,0.00,0.33,4960000,"[18,18,18,18,100,100,18,18,18,18,18,18]",2026-02-07,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
knife lanyards with beads,78,78,90,1,0.36,https://nobliecustomknives.com/how-to-tie-knife-lanyard/,0,0,0.00,1,4820000,"[29,1,19,6,15,44,23,0,0,0,4,23]",2026-02-07,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",informational,Organic
box cutter lanyard,78,78,30,0,0.58,https://nobliecustomknives.com/what-is-a-lanyard/,0,0,0.00,1,1250000,"[50,50,50,50,100,75,50,75,100,75,50,50]",2026-01-25,"Video, Image, Popular products, Related searches",transactional,Organic
beautiful damascus,79,79,50,14,0.00,https://nobliecustomknives.com/product-categories/damascus-knives/,0,0,0.00,0.16,226,"[19,19,19,19,26,19,15,19,26,19,26,7]",2026-03-14,"Image pack, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
uses of paracord,79,79,40,7,0.14,https://nobliecustomknives.com/paracord-the-ultimate-guide-types-sizes-uses-care/,0,0,0.00,0.21,2620000,"[28,28,12,0,9,12,21,12,21,6,0,0]",2026-03-05,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
pocket knife laws nevada,79,79,40,7,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0.33,469000,"[23,19,19,23,19,23,19,19,14,14,14,9]",2026-02-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
how to hold japanese skiving knife,79,79,260,21,0.00,https://nobliecustomknives.com/ways-to-hold-japanese-handle-knife/,0,0,0.00,0,109,"[100,0,0,0,0,0,0]",2026-03-14,"Sitelinks, Video, Discussions and forums, AI overview",informational,Organic
brokeback seax,79,79,90,,0.00,https://nobliecustomknives.com/the-seax-knife-through-the-ages-saxon-vs-viking/,0,0,0.00,0.1,2910,"[100,78,64,35,78,50,50,64,100,64,64,64]",2026-02-02,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
monarch knives,79,79,140,9,1.47,https://nobliecustomknives.com/,0,0,0.00,0.23,2410000,"[64,64,82,82,64,52,82,64,82,82,82,82]",2026-02-11,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
k390 core damascus,79,0,260,12,0.00,https://nobliecustomknives.com/m390-steel/,0,0,0.00,0,4560,"[100,0,0,0,0,0,0,0]",2026-03-30,"Sitelinks, Video, Related searches, AI overview",informational,Organic
high end knives for sale,79,79,50,69,1.88,https://nobliecustomknives.com/most-expensive-knife/,0,0,0.00,1,56100000,"[35,28,12,5,5,7,7,10,10,12,7,7]",2026-02-01,"Local pack, Video, Image, People also ask, Related searches",transactional,Organic
dueling knives,79,79,50,11,0.00,https://nobliecustomknives.com/types-of-daggers/,0,0,0.00,0.09,178000,"[63,45,63,0,63,63,0,63,63,63,45,100]",2026-02-24,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
new hampshire knife laws,79,79,90,26,0.00,https://nobliecustomknives.com/are-switchblades-illegal/,0,0,0.00,0,1700000,"[33,42,33,42,33,42,42,52,66,42,33,33]",2026-02-01,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
damascus steel knife blade,79,79,40,14,0.47,https://nobliecustomknives.com/types-of-damascus-steel/,0,0,0.00,1,4820000,"[9,0,36,27,36,27,100,36,45,18,45,63]",2026-03-22,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
tanto point knife,79,79,70,8,0.00,https://nobliecustomknives.com/products/tanto-knife/,0,0,0.00,0.98,7210000,"[33,23,33,33,33,33,42,42,33,52,52,42]",2026-03-26,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
how to clean rust off a knife,79,79,590,9,0.07,https://nobliecustomknives.com/remove-rust-from-carbon-steel-knives/,0,0,0.00,0.38,0,"[24,24,36,30,16,36,30,24,24,30,20,20]",2026-03-14,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
how to clean a carbon steel knife,79,79,90,0,0.14,https://nobliecustomknives.com/remove-rust-from-carbon-steel-knives/,0,0,0.00,0.2,12500000,"[100,63,63,45,63,45,100,81,63,100,81,100]",2026-03-16,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
what is the law on carrying a knife,79,79,70,53,0.00,https://nobliecustomknives.com/us-knife-laws/massachusetts-knife-laws/,0,0,0.00,0.33,174,"[26,19,26,26,26,26,34,26,26,26,26,7]",2026-03-29,"Video, Featured snippet, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
oregon pocket knife laws,79,79,40,9,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0.33,0,"[42,42,57,42,57,57,57,71,42,57,42,28]",2026-03-12,"Sitelinks, Video, Image, Related searches",informational,Organic
espada sable,79,79,40,20,0.00,https://nobliecustomknives.com/es/products/saber-sword/,0,0,0.00,0.25,2140000,"[3,0,0,2,0,0,4,2,0,0,5,0]",2026-02-17,"Image pack, Video, Image, Video Carousel, People also ask, AI overview",informational,Organic
knife length laws by state,79,79,140,36,0.00,https://nobliecustomknives.com/us-knife-laws/south-carolina-knife-laws/,0,0,0.00,0,146,"[65,65,53,53,53,42,65,65,80,53,53,42]",2026-03-20,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
scrimshaw,79,55,12100,39,0.29,https://nobliecustomknives.com/what-is-scrimshaw/,0,0,0.00,0.05,2240000,"[16,13,20,16,16,13,16,20,24,16,16,16]",2026-03-29,"Knowledge panel, Sitelinks, Video, Popular products, Related searches, Things to know, AI overview",informational,Organic
how do you clean a knife,79,79,90,26,0.00,https://nobliecustomknives.com/when-must-a-knife-be-cleaned/,0,0,0.00,0.03,342000000,"[0,65,0,0,0,0,100,3,53,53,100,53]",2026-02-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
stilleto dagger,79,79,390,12,0.00,https://nobliecustomknives.com/products/dagger-stiletto/,0,0,0.00,0.19,0,"[3,3,5,20,7,37,31,25,37,8,16,31]",2026-03-06,"Image pack, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
concealed weapon michigan,79,79,210,22,0.90,https://nobliecustomknives.com/us-knife-laws/michigan-knife-laws/,0,0,0.00,0.15,0,"[0,0,0,0,0,0,4,30,100,10,13,6]",2026-03-12,"Video, Video Carousel, Related searches, AI overview",informational,Organic
lames de damas,79,79,40,9,0.00,https://nobliecustomknives.com/fr/products/damascus-steel-blade/,0,0,0.00,0,292000,"[0,100,81,45,81,63,63,9,0,0,0,0]",2026-02-04,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","informational, transactional",Organic
japanese chefs,79,79,320,18,3.02,https://nobliecustomknives.com/best-japanese-chef-knife/,0,0,0.00,0.04,87100000,"[12,15,44,36,66,100,54,54,15,29,54,15]",2026-02-17,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
unique knifes,79,79,70,24,0.79,https://nobliecustomknives.com/collectible-knives/,0,0,0.00,1,62200000,"[15,6,4,5,6,5,5,5,4,44,2,6]",2026-03-02,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, Related searches",informational,Organic
cpm knife steel,79,79,40,10,0.46,https://nobliecustomknives.com/cpm-20cv/,0,0,0.00,0.74,217,"[18,18,18,18,18,27,36,27,100,45,45,36]",2026-03-25,"Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
otf knife legal states,79,79,50,21,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,0,"[0,0,9,42,14,52,33,52,42,33,33,23]",2026-03-12,"Image pack, Video, Related searches, AI overview",informational,Organic
knife sites,79,79,480,74,1.19,https://nobliecustomknives.com/,0,0,0.00,0.97,211,"[54,44,54,44,44,54,44,44,29,36,67,100]",2026-03-10,"Sitelinks, Video, Image, Related searches","commercial, informational",Organic
are assisted opening knives legal,79,79,50,24,0.00,https://nobliecustomknives.com/are-switchblades-illegal/,0,0,0.00,0.01,3690000,"[64,64,11,100,11,11,11,11,11,23,11,17]",2026-03-01,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
20cv steel,79,79,480,9,0.00,https://nobliecustomknives.com/knife-steel-chart/,0,0,0.00,0.13,830000,"[81,67,54,54,44,54,54,54,54,44,44,54]",2026-02-11,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
diamond sharpening rod for serrated knives,79,79,70,2,0.59,https://nobliecustomknives.com/how-to-sharpen-a-serrated-knife/,0,0,0.00,0.55,124000,"[0,100,9,52,9,52,9,52,9,9,9,52]",2026-02-27,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
knife laws in hawaii,79,79,50,1,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0.33,129,"[33,33,42,42,42,33,23,9,9,9,9,9]",2026-03-18,"Sitelinks, Video, Related searches, AI overview",informational,Organic
texas law knives,79,79,590,18,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0.01,4770000,"[46,8,7,68,84,46,46,8,8,25,7,2]",2026-02-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what oil to use on damascus steel,79,79,40,0,0.32,https://nobliecustomknives.com/what-is-damascus-steel/,0,0,0.00,0.17,143,"[100,27,27,18,18,27,27,36,18,45,27,45]",2026-03-28,"Sitelinks, Video, Popular products, Related searches, AI overview",informational,Organic
knife acid wash,79,79,90,10,0.00,https://nobliecustomknives.com/coffee-etching-damascus-steel/,0,0,0.00,0.45,6620000,"[23,23,33,14,33,42,33,23,33,66,66,80]",2026-02-15,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Short videos, AI overview","commercial, informational",Organic
best knife steel edge retention,79,79,70,5,0.80,https://nobliecustomknives.com/best-knife-steel-complete-guide/,0,0,0.00,0.46,0,"[81,63,81,63,63,63,36,63,81,45,45,63]",2026-03-07,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",commercial,Organic
engraving a knife,79,79,90,18,1.35,https://nobliecustomknives.com/ideas-for-custom-knife-engraving/,0,0,0.00,1,11300000,"[46,0,0,0,1,1,0,1,0,0,5,4]",2026-02-01,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos",transactional,Organic
what knives are illegal in ohio,79,79,90,9,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,1450000,"[11,11,11,64,100,64,64,64,52,41,52,52]",2026-02-07,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
takoba sword,79,79,90,24,0.00,https://nobliecustomknives.com/types-of-swords/,0,0,0.00,0.02,4380,"[80,23,52,66,52,42,33,52,33,33,66,23]",2026-02-01,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
west virginia knife laws,79,79,90,14,0.00,https://nobliecustomknives.com/de/us-knife-laws/west-virginia-knife-laws/,0,0,0.00,0,3810000,"[52,52,41,64,52,64,64,64,52,52,41,52]",2026-02-05,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
best collector knives,79,79,170,16,0.00,https://nobliecustomknives.com/knife-collecting-a-comprehensive-guide/,0,0,0.00,0,8050000,"[0,1,0,0,0,1,0,0,100,0,0,0]",2026-03-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
out the side switchblade,79,79,40,18,0.00,https://nobliecustomknives.com/what-is-a-switchblade/,0,0,0.00,0.33,5630000,"[18,18,63,63,36,36,27,45,27,27,18,18]",2026-03-25,"Video, Video Carousel, Related searches","commercial, informational",Organic
difference between knife and dagger,80,80,90,1,0.00,https://nobliecustomknives.com/what-is-a-dagger/,0,0,0.00,0,19400000,"[35,50,50,64,50,78,64,78,64,50,64,50]",2026-02-28,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
legality of knives,80,80,140,45,0.00,https://nobliecustomknives.com/us-knife-laws/minnesota-knife-laws/,0,0,0.00,0,0,"[42,42,42,42,42,42,34,42,53,65,100,100]",2026-03-10,"Video, Video Carousel, Related searches, AI overview",informational,Organic
blacksmith forging a sword,80,80,70,25,0.00,https://nobliecustomknives.com/making-a-sword/,0,0,0.00,0.07,395000,"[18,81,63,45,63,63,63,45,81,81,81,63]",2026-02-17,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
best blade steel for knives,80,80,70,13,0.35,https://nobliecustomknives.com/best-knife-steel-complete-guide/,0,0,0.00,0.64,0,"[29,52,29,52,52,52,41,29,29,23,23,23]",2026-03-07,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic
difference between chef knife and santoku knife,80,80,90,11,0.19,https://nobliecustomknives.com/santoku-vs-chef-knife/,0,0,0.00,0.89,144,"[41,29,41,41,41,41,41,64,41,64,100,100]",2026-03-10,"Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic
bull dagger,80,80,1900,29,0.00,https://nobliecustomknives.com/products/bull-dagger/,0,0,0.00,0,8330000,"[24,18,29,35,100,44,29,35,29,35,24,24]",2026-03-24,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
usa made swords,80,80,50,46,0.74,https://nobliecustomknives.com/product-categories/custom-swords/,0,0,0.00,1,43300000,"[65,19,19,26,26,11,19,19,26,26,7,0]",2026-03-28,"Sitelinks, Video, Related searches",informational,Organic
knife laws kansas,80,80,110,11,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,118,"[53,53,42,53,53,42,42,42,42,53,34,53]",2026-03-28,"Video, Related searches, AI overview",informational,Organic
